latitude,longitude,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles,global_miles,citgo_miles,daily complaints,average_temp,average_wind,precipitation,WDF5,WSF5,wind_direction,N,NE,E,SE,S,SW,W,NW
43.6388,-70.2529,2021-05-09,1.6805263605379577,1.123081364446045,1.633484447407027,1.0317989933051075,1.6072900937823107,0.731543456314576,3,52.52,35,0,170,107,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6354,-70.244,2021-05-10,2.1261841653704883,1.425840297226313,2.067276936506865,1.0490758498193185,2.0250844511612818,1.1718200290718377,6,54.5,28,10,170,94,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6345,-70.2684,2021-05-11,0.9203559735472296,0.37488085329387,0.8512749506886638,1.8036716628694165,0.802492200259059,0.1820223555124548,9,53.96,42,3,300,165,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6333,-70.2685,2021-05-12,0.9359914528867688,0.2976442360170623,0.859971677163391,1.8588459983963777,0.8011572190267016,0.2634470185768127,10,51.98,44,0,320,174,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6515,-70.2746,2021-05-13,1.1514187598675576,1.5306761119408328,1.2025325420745947,1.7503027630025043,1.2803824033047078,1.066774859106742,6,55.76,33,0,300,121,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6407,-70.2883,2021-05-14,0.2594544836662152,1.1511751394454963,0.3627049616127163,2.521848698953679,0.4762442999903765,1.081602420686362,7,58.64,28,0,310,121,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6421,-70.2885,2021-05-15,0.3541868176745427,1.2254570869362251,0.4560100021503624,2.5079862000390745,0.5695803896409145,1.1179456014114586,7,60.08,25,0,190,98,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.647,-70.2701,2021-05-16,1.060278968156542,1.2118943262426434,1.0790598758828935,1.5393782974641277,1.1281973466708306,0.7050904277022495,5,59.540000000000006,20,0,100,103,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6276,-70.3018,2021-05-17,1.0179381063583683,1.5331354395292736,1.0075336036575018,3.4820150059582406,0.9889749659431096,1.845548010724429,4,56.66,23,0,170,67,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6518,-70.2713,2021-05-18,1.260793445155205,1.5424330630392835,1.302015821904105,1.586646807300068,1.370652434565233,1.0424321620561874,7,61.16,30,0,320,112,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6476,-70.2673,2021-05-19,1.1960118313722603,1.267761614147876,1.2092989031193002,1.39483968851921,1.252010055873802,0.732551927979637,2,65.66,31,0,350,112,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6328,-70.2455,2021-05-21,2.070047986095655,1.3111490679038629,2.003636380366524,1.2410752023481837,1.9520575117405328,1.129617550995061,1,57.92,22,3,170,89,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6352,-70.245,2021-05-22,2.0770977439635714,1.373915724890236,2.017527783719755,1.07394225247593,1.9746258610900904,1.1234557551625983,4,64.22,13,0,160,49,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6354,-70.2407,2021-05-23,2.291112393697752,1.5848396321251323,2.232448840828805,1.0277380969739014,2.1901951526091006,1.3363599102335466,9,69.80000000000001,47,0,340,183,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6522,-70.2747,2021-05-24,1.1907684125442737,1.5793505425492929,1.2439367709821827,1.758360050675371,1.3233613248691816,1.1140421622711163,5,56.120000000000005,43,0,210,134,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6484,-70.2721,2021-05-25,1.0542145057332646,1.307892459693199,1.0861933589860568,1.6280388729280255,1.147716420971587,0.8236597178912666,3,58.28,47,0,190,134,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6322,-70.2848,2021-05-26,0.3556649131855503,0.7016654038262558,0.2591578960519791,2.5806791018773136,0.1539780958160862,0.9369358066615494,3,71.42,45,38,270,197,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6313,-70.2645,2021-05-27,1.1700562652711672,0.3620152167934671,1.088925717116161,1.8057970332345568,1.0206556778975993,0.4190671619825321,5,69.62,51,0,330,125,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6304,-70.2691,2021-05-29,0.9858595126401276,0.1260800302196233,0.8962172183790383,2.013275397630933,0.8160341822925148,0.4658949834977621,2,46.94,44,145,50,121,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6329,-70.282,2021-05-30,0.3706568212260904,0.5854818878144248,0.2665488773802974,2.4347088177574747,0.1603328356314589,0.7887175782426133,2,48.56,47,193,50,112,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.62,-70.2693,2021-05-31,1.466259708130524,0.6646014069796786,1.3619572820046923,2.564172683042617,1.2518902617714605,1.1807089843120404,3,51.620000000000005,35,41,360,72,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6289,-70.2841,2021-06-01,0.5862003726096492,0.6426710205119659,0.4898826478406069,2.6692357485924343,0.3814702701493084,1.0107783250069575,5,60.98,34,0,240,121,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6308,-70.2826,2021-06-02,0.4824505896633328,0.5733186823244409,0.3795234880589037,2.5348873160213623,0.2659703941535171,0.8779843119790144,8,65.12,33,0,200,107,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6316,-70.2897,2021-06-03,0.4217314776421655,0.9330469884627436,0.37206994778643,2.8166506302431418,0.3276879531205519,1.1819780383829095,4,62.78,36,8,180,121,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6296,-70.2854,2021-06-04,0.5287391456619187,0.7064436226582693,0.4378642609942009,2.6977491091051102,0.3362204808968698,1.040855643187616,2,68.18,26,13,290,72,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6288,-70.2837,2021-06-05,0.597195349844444,0.6231879641813337,0.4995460483357954,2.6564328253253846,0.3897463072734226,0.9981005913502186,2,70.52,34,0,190,121,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6302,-70.2837,2021-06-07,0.5033508564560762,0.6231807510349543,0.4042433077960486,2.6035933366059507,0.2934790353515239,0.9463624191342794,2,80.06,29,0,210,116,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6295,-70.2831,2021-06-08,0.5582831290488708,0.5912619597180933,0.4580603265688813,2.6045804278068854,0.346077400122117,0.9461233687367678,1,81.68,39,5,270,98,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6318,-70.2832,2021-06-09,0.4070432464260641,0.6171146192716179,0.3042191240328613,2.524743376176165,0.1907394224355336,0.873570655177594,5,78.08000000000001,28,3,330,112,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6329,-70.2827,2021-06-10,0.350966521224019,0.6177352266544665,0.2464415063215485,2.465261166799719,0.1356791215736824,0.8215024858414824,4,66.02,31,0,350,89,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6305,-70.2833,2021-06-12,0.4893716981060719,0.605235138792872,0.3885667996372802,2.5756019968356947,0.2762977086004748,0.91870065665058,1,61.34,23,0,170,89,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6241,-70.3027,2021-06-15,1.2199069523365036,1.6163436966372329,1.1955114626310193,3.636488859227881,1.1598182007744595,1.9843351202225064,5,61.88,14,13,150,63,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6292,-70.2831,2021-06-16,0.5781367805130843,0.5916274314822821,0.4782332689113439,2.616070920878816,0.3664617438628263,0.9576729782998142,12,63.31999999999999,46,0,350,130,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6309,-70.2836,2021-06-17,0.4584026581977748,0.6238482234397357,0.3580510094006778,2.5738538652389,0.2463076620064549,0.9187707110429956,5,63.5,32,0,270,112,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6365,-70.2888,2021-06-18,0.1297895790070142,1.0014052408842444,0.1800756826508432,2.636354874029968,0.2622090955688846,1.0766827855752572,9,64.58000000000001,33,0,170,107,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6284,-70.2869,2021-06-20,0.6098786609301683,0.785209116636435,0.5270301939096087,2.805568857789832,0.4336979180087137,1.147631422932217,3,74.48,30,0,180,112,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6289,-70.2856,2021-06-22,0.5761746564033575,0.7176278199187052,0.4864944049998589,2.7321110254334715,0.3855871856280772,1.0740577260181363,6,69.44,36,41,280,116,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6247,-70.302,2021-06-23,1.165614962823861,1.572979328400301,1.1415709789379154,3.585487054548067,1.106716360479234,1.9344743750042448,11,61.7,30,0,300,112,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6291,-70.2869,2021-06-24,0.5615057922534943,0.781999305011894,0.4792396989720702,2.7797870811737284,0.3875361538413366,1.1232674228216066,10,61.16,25,0,180,121,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6323,-70.2787,2021-06-25,0.5137295487305452,0.4184804557818352,0.4145767649146402,2.314396803734736,0.3218432471567455,0.6569614039023528,7,60.08,24,0,120,63,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6295,-70.2843,2021-06-27,0.5435442020617256,0.6513393789588183,0.4474993286657026,2.654921843094941,0.3396742789916198,0.9968817202509572,1,75.38,40,0,190,103,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6264,-70.2786,2021-06-28,0.843525777774247,0.4241669718720408,0.7393726256383616,2.552757342834885,0.6262102736976757,0.9264523237030856,1,83.66,38,0,230,130,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6258,-70.2767,2021-06-29,0.9266355117344512,0.3726371530487791,0.8221135580783577,2.508695966411,0.7102270919684065,0.90686332297963,1,85.46000000000001,37,0,290,107,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6301,-70.2848,2021-06-30,0.4982603857698404,0.677640254345336,0.4039913507176107,2.6539903625450325,0.2986863934348838,0.9977987820687176,2,82.03999999999999,37,48,240,152,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6299,-70.2806,2021-07-01,0.5830531696626995,0.4669195242191056,0.4786243047016989,2.48531071291906,0.3661602920627881,0.8275798585359623,3,73.94,22,69,50,67,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6319,-70.2777,2021-07-02,0.5697152996707837,0.3613004071895973,0.4712425218603605,2.28753407215343,0.37901365109511,0.6291041209838242,5,60.26,49,163,90,130,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6301,-70.2864,2021-07-03,0.4917802053111418,0.757608605485685,0.4070566584319249,2.722484689802639,0.3140013825809244,1.0688014792372822,2,56.66,39,137,10,85,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.635,-70.2774,2021-07-04,0.4757567426046271,0.488141987189054,0.4001736705009441,2.16279103814865,0.3542812569238553,0.5241998918782865,3,56.84,30,137,10,81,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6301,-70.2804,2021-07-05,0.5762531639802886,0.4579697132357074,0.4717360422826564,2.469231088077855,0.3599636434290524,0.8113229153811515,3,59.72,30,0,180,98,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.625,-70.3043,2021-07-06,1.2313765529121068,1.6817455519734703,1.2154380666616964,3.676206567019892,1.188785069217846,2.029915827706497,2,71.24000000000001,32,5,290,107,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6259,-70.2784,2021-07-07,0.8788454529837145,0.4344151381522103,0.7747701613796811,2.5676705675605693,0.6615150085821366,0.9481783804563272,4,74.66,26,0,10,72,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6254,-70.2795,2021-07-08,0.8869029554373563,0.4993777518200049,0.7838953683493863,2.631946628306515,0.6702942703641361,1.0087655871229535,4,65.12,35,69,270,134,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6351,-70.2472,2021-07-09,1.967731413149968,1.2666734244066975,1.9076306584517209,1.1129564908858212,1.864349978969562,1.0149627346757228,9,60.98,30,592,10,139,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6344,-70.2761,2021-07-10,0.5510263944523177,0.415754529088252,0.4720643604929319,2.1272930729679205,0.4170039699874505,0.475912369501652,6,67.28,18,0,150,72,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6296,-70.2854,2021-07-11,0.5287391456619187,0.7064436226582693,0.4378642609942009,2.6977491091051102,0.3362204808968698,1.040855643187616,2,66.2,22,0,180,85,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.63,-70.2815,2021-07-12,0.5557611247854788,0.5123251930950021,0.4519206242234524,2.5187245272146392,0.3384641114821161,0.8603176394840428,3,68.36,15,25,180,63,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6339,-70.2765,2021-07-13,0.5459154215566334,0.400813231240423,0.461886441350164,2.162359494053838,0.3985450640945596,0.5081426134098549,1,64.4,21,18,80,49,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6529,-70.2721,2021-07-14,1.3000069566245955,1.6190248647405032,1.34669401382041,1.633391145168541,1.4200256123974042,1.1250572157948038,4,64.4,17,5,150,54,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6329,-70.2509,2021-07-15,1.801956614302499,1.0475256091669618,1.734287544006184,1.3245528717712711,1.681793411360144,0.8689276805385349,2,69.08000000000001,18,0,150,76,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6366,-70.242,2021-07-16,2.222991127236156,1.5463546614740706,2.167544458563675,0.9506241523510484,2.129419717845596,1.2669444061596449,8,75.02,28,0,260,107,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6348,-70.2455,2021-07-17,2.054191723155003,1.3421413567746905,1.993405607175753,1.1070955231345128,1.949032799283532,1.1020830677547884,5,72.86,17,0,10,67,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6328,-70.2452,2021-07-18,2.084903202952666,1.3259412567173068,2.018567245480433,1.237630425850506,1.96705157072484,1.1441347892715272,4,65.84,27,297,30,81,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6335,-70.2455,2021-07-19,2.0634574985973173,1.3204315071196433,1.99897290970311,1.1940693411802132,1.949883352050081,1.1181123383323794,6,66.92,19,0,350,54,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6324,-70.2495,2021-07-20,1.8769387479173727,1.1091675535071337,1.8082300625483452,1.3284293329669223,1.754157953670091,0.9465222216620648,6,70.7,12,224,10,148,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6325,-70.2457,2021-07-21,2.063325204350943,1.2978147569292398,1.9960479611504052,1.2636070365348486,1.943366764367812,1.1255216269286403,7,70.88,33,102,320,94,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6307,-70.2851,2021-07-22,0.454958403453062,0.6963484079646117,0.3618705194868778,2.6453324719787408,0.2587938574816166,0.9920623903154332,7,68.53999999999999,30,0,350,89,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6252,-70.304,2021-07-23,1.2109578771112877,1.6644573060650931,1.1950731296316444,3.656420034597129,1.1686464237353278,2.0105588537890555,7,67.46000000000001,24,41,360,125,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6337,-70.2822,2021-07-24,0.3211636228786339,0.6186354991210834,0.2184460099200664,2.4167333633335626,0.1219596090748864,0.7800702506305228,1,65.12,22,0,150,72,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6355,-70.28,2021-07-26,0.3415117746935809,0.6019631977250923,0.2664788865519878,2.261502870520109,0.2342307511266448,0.6441105059690759,3,70.16,18,0,260,72,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6357,-70.2774,2021-07-27,0.4624762076820135,0.5267480708293664,0.395287791866588,2.1396012650445653,0.3630560304243184,0.5134889801351782,3,72.86,26,46,10,81,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6365,-70.2814,2021-07-28,0.2550641995012079,0.7004160257634121,0.1986802243485715,2.2947536221808176,0.209534046924879,0.7065519956056548,3,66.56,24,3,30,85,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6309,-70.2932,2021-07-29,0.5535036749503116,1.101166779905413,0.5271114957881509,2.994818852306942,0.5016966255254374,1.3635469117309444,4,62.42,35,386,140,143,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6331,-70.2818,2021-07-30,0.3658423397923505,0.5821074685173149,0.2623726370656738,2.419189705413849,0.1598264494861735,0.7744480610790995,3,66.56,43,30,320,139,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.629,-70.2859,2021-07-31,0.5684157403149022,0.732262772245931,0.4803018615325022,2.741044725821306,0.381363571414163,1.0833403286578536,3,63.14,26,0,280,85,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6304,-70.2846,2021-08-01,0.4795716861453631,0.6692551528231363,0.3840522665608018,2.6346021521130094,0.2774917982983663,0.9791616476751092,6,64.22,26,0,160,89,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6332,-70.2817,2021-08-02,0.3637119370916343,0.5806013036575642,0.2606792009982657,2.4114380605919106,0.1602564411395299,0.7673563243554109,3,67.64,34,0,320,130,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6281,-70.3146,2021-08-03,1.545985011853701,2.1704806712052376,1.5640862691581676,4.05130372511214,1.5721961528052444,2.44665181701861,5,65.84,27,0,190,98,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.633,-70.2786,2021-08-04,0.4870921099904811,0.4387858385370362,0.3914485029936241,2.2845222035181503,0.3077191743253339,0.6298505890786107,10,67.46000000000001,18,0,150,67,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6371,-70.2713,2021-08-05,0.755916226135431,0.5256724655516329,0.7049810583996556,1.8254984257157385,0.683105945450604,0.2001817043153365,5,64.75999999999999,28,142,50,76,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6437,-70.245,2021-08-06,2.12035542011436,1.642143359850972,2.0871332519262604,0.5251562754266135,2.0756927350013825,1.208512931986527,1,70.88,22,0,180,81,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6551,-70.2745,2021-08-07,1.3732854889493529,1.7779602187406742,1.4317020129569382,1.7751926534182998,1.5149239744246463,1.302123310211874,1,72.68,21,0,190,72,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.635,-70.2549,2021-08-08,1.58425075206215,0.9044184913453224,1.5226690237872351,1.3008751709171935,1.4788403392472027,0.6362427573278914,4,74.66,23,0,150,72,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6238,-70.2783,2021-08-09,1.012306227919894,0.5278404359299045,0.9090578124400184,2.661549985555623,0.7954530315387108,1.066691319678414,7,65.30000000000001,34,0,100,81,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6306,-70.2649,2021-08-11,1.1693879040108714,0.328832455955873,1.0852859573166782,1.8548024529537803,1.0126035651400185,0.4593263226270972,2,71.42,19,0,180,76,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6261,-70.2796,2021-08-12,0.8404792060740117,0.477912537990996,0.7371772501975908,2.604429655745076,0.6235741177675685,0.9738235212064558,3,76.64,17,0,170,76,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6274,-70.2829,2021-08-14,0.7007903679287105,0.5991329361921022,0.6020079977608475,2.679255464145597,0.4908764289907521,1.0253848420357137,5,78.08000000000001,22,0,290,107,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6571,-70.2759,2021-08-15,1.472696074994269,1.9229147367797976,1.5378466028508528,1.8741663368715071,1.6264426343152891,1.454732069063672,4,69.62,28,0,340,103,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6334,-70.2848,2021-08-16,0.2754309177260322,0.7281589845429034,0.1767043632871335,2.541566096157892,0.0722728943500126,0.9107722201469388,6,66.38,20,0,150,76,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6305,-70.291,2021-08-17,0.5181023357261569,0.9891846185225834,0.4719853870852711,2.9095984461592206,0.4258174801469784,1.268851903482091,8,67.28,16,0,140,72,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6313,-70.2839,2021-08-18,0.4275083754631579,0.6434636484406165,0.3277178028899724,2.572489617070023,0.2167407746946614,0.919918493523276,2,73.22,28,0,190,89,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6293,-70.285,2021-08-19,0.5515848995260085,0.6865250671441314,0.4588096036668526,2.69189332906694,0.3545954531608482,1.0340214863527863,1,73.58000000000001,23,241,90,72,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6345,-70.2751,2021-08-20,0.5959167736952397,0.3949483060820273,0.5196096439509472,2.080919321251503,0.4671049208598992,0.4271536734683018,2,74.30000000000001,26,0,140,76,SE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.631,-70.2835,2021-08-21,0.4534001529659689,0.6200223355912066,0.35257290068644,2.565983239218357,0.2404120043085925,0.9111519354981108,3,71.24000000000001,26,0,100,85,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6408,-70.2875,2021-08-22,0.2543426600660903,1.1266624358062365,0.3545460211856069,2.481393892229786,0.467934570505844,1.0444455639887749,6,65.66,50,145,80,116,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.637,-70.2948,2021-08-23,0.4207395375026819,1.2861970895101305,0.4817768582964021,2.907400997683704,0.5491568704272954,1.3764522905687528,6,65.12,27,0,90,81,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6306,-70.2919,2021-08-24,0.5337020002098103,1.0346216030728994,0.4953891844939589,2.946258481629587,0.4574881475950569,1.308712792766702,2,72.68,17,23,270,76,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6365,-70.2786,2021-08-25,0.3935316287853319,0.6069118167666874,0.3372068929879332,2.1679661943131667,0.3256875096154327,0.5666054176133809,1,76.82,17,0,300,58,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6472,-70.2742,2021-08-26,0.9221495172696704,1.2328983881402602,0.9569673929285316,1.740919711970978,1.022162725051792,0.7848830583842868,2,77.36,19,0,160,81,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6365,-70.2699,2021-08-27,0.827422083495097,0.4891466801976243,0.7714149780211724,1.7868013442158095,0.7415914874908526,0.1346846715750283,9,77.72,27,0,330,94,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6339,-70.2685,2021-08-28,0.9248497909711898,0.3348578986766587,0.8521548041481382,1.8329643104670648,0.7982458084596226,0.2232339239034231,1,64.75999999999999,22,0,40,81,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6343,-70.2682,2021-08-29,0.9330477733440232,0.3662735524120453,0.8629194614534916,1.8041227400984816,0.8125171085900169,0.1926797842770607,1,64.22,20,0,160,98,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6364,-70.245,2021-08-30,2.073176252421,1.3999806636933352,2.0171376931638734,0.9937563909831616,1.9786433067771725,1.1172494394283348,3,70.7,35,5,220,89,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6367,-70.2327,2021-08-31,2.688362525591977,1.9950304274267792,2.6331330754190234,0.9993954661985932,2.5944161508030508,1.732302359760724,13,71.06,27,0,260,89,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6334,-70.2655,2021-09-02,1.0789255932097457,0.3959644326809687,1.0060281821330723,1.7402023045625536,0.9502233108577132,0.2654414715038123,3,62.6,49,389,350,139,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.626,-70.2775,2021-09-03,0.894268264753541,0.3940436870497275,0.7898311003490579,2.5292349249454094,0.6773048249815148,0.9167486936509744,6,63.31999999999999,43,0,300,116,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.634,-70.2512,2021-09-04,1.7760248829606098,1.0528194490168947,1.7117574468085404,1.2628639137684814,1.663755386596641,0.8325422635942679,9,65.48,29,0,310,116,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6336,-70.2641,2021-09-05,1.1439133752452022,0.458242694275219,1.0729466236036136,1.6792774030222046,1.0192762726557756,0.285143819497852,1,59.36,28,30,180,94,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6353,-70.2418,2021-09-06,2.236531714331937,1.52986681162663,2.177520378431208,1.038846151520065,2.1349478938845032,1.2821148213362406,3,67.28,28,64,280,161,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6327,-70.2664,2021-09-07,1.0486706117005329,0.3300316967597528,0.9716753441949424,1.8060942769081,0.910318779880842,0.3014508989825545,2,65.12,28,0,250,98,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6462,-70.2734,2021-09-09,0.9000404433750514,1.1599144881984291,0.926715992136536,1.7111211293511777,0.9848053536497088,0.7051757216585235,1,67.82,29,163,190,107,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6311,-70.2807,2021-09-10,0.5099252102004089,0.4839249678909821,0.4054721662068301,2.443474557597565,0.29543813309989,0.7853875138110984,9,66.92,36,97,300,134,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6338,-70.2782,2021-09-11,0.4734244980353678,0.4562110195520593,0.3842881717713988,2.2388523625692853,0.3147190636646161,0.5889270653902896,5,61.34,30,0,280,103,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.6312,-70.2837,2021-09-12,0.4371183162763205,0.6323209089030182,0.3367054389267201,2.567421599704227,0.2250148557509523,0.9139061630157884,1,67.46000000000001,41,0,230,121,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6321,-70.2839,2021-09-13,0.3749484198542502,0.6564147275504484,0.2738976171713081,2.544743834085237,0.1619647018804357,0.8975536421886441,2,69.25999999999999,17,3,350,81,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6347,-70.264,2021-09-14,1.1346848420795432,0.5124008892713982,1.0691606865076515,1.6243092138418846,1.0229287525982251,0.2298818526067535,6,60.620000000000005,29,0,190,85,S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.634,-70.2455,2021-09-15,2.059434116116022,1.3281031750111478,1.9963542468400703,1.1605647745000804,1.949065407063296,1.111113770603653,2,67.46000000000001,40,43,300,148,NW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
